id_usuario,genero_usuario,edad_usuario,fecha_alta,hora_alta
426924,OTRO,40,27-09-20,10:29:00 AM
426833,OTRO,45,20-09-20,12:05:00 PM
426778,F,29,24-09-20,10:02:00 PM
426637,OTRO,45,28-09-20,4:00:00 PM
426582,OTRO,28,27-02-20,11:23:00 AM
426508,F,29,02-10-20,12:21:00 PM
425918,F,28,29-09-20,5:33:00 PM
425665,F,32,27-02-20,11:23:00 AM
425496,OTRO,28,07-10-20,5:04:00 PM
425462,F,22,27-02-20,11:23:00 AM
425385,OTRO,34,27-02-20,11:23:00 AM
425263,F,33,30-09-20,3:44:00 PM
425079,M,22,27-07-19,3:18:00 PM
424952,F,29,18-09-20,10:21:00 AM
424873,F,35,27-02-20,11:23:00 AM
424795,M,43,27-07-19,2:02:00 PM
424684,OTRO,30,16-09-20,5:35:00 PM
424201,F,39,27-07-19,10:39:00 AM
423834,F,31,23-09-20,9:03:00 PM
423713,M,34,02-10-20,6:32:00 PM
423613,F,19,27-02-20,11:23:00 AM
423537,F,55,27-02-20,11:23:00 AM
423251,F,30,03-10-20,2:04:00 PM
423202,OTRO,53,19-09-20,12:50:00 PM
423192,F,52,19-09-20,12:52:00 PM
422910,F,34,15-09-20,4:21:00 PM
422863,F,22,25-07-19,11:45:00 PM
422784,F,21,27-02-20,11:23:00 AM
422750,F,32,22-09-20,10:00:00 AM
422716,M,48,28-09-20,10:00:00 AM
422173,OTRO,30,20-09-20,1:58:00 PM
422166,F,25,04-10-20,2:41:00 PM
422127,OTRO,24,27-02-20,11:23:00 AM
421954,F,27,03-10-20,11:14:00 AM
421801,F,20,29-09-20,5:58:00 PM
421720,F,19,28-09-20,9:36:00 PM
421624,M,48,23-09-20,1:28:00 PM
421489,OTRO,40,27-02-20,11:23:00 AM
421438,OTRO,25,26-09-20,2:47:00 PM
421426,M,37,08-10-20,10:26:00 AM
421321,F,56,23-09-20,6:35:00 PM
421317,F,44,20-09-20,3:20:00 PM
421259,F,19,24-07-19,6:34:00 PM
421233,OTRO,24,03-10-20,3:50:00 PM
421204,F,22,19-09-20,10:23:00 AM
421055,F,33,06-10-20,10:48:00 AM
420713,F,21,23-09-20,6:19:00 PM
420710,OTRO,24,20-09-20,7:49:00 PM
420378,F,24,24-07-19,12:44:00 PM
420226,OTRO,35,15-09-20,6:02:00 PM
420214,OTRO,43,18-09-20,4:51:00 PM
419742,F,56,04-10-20,3:27:00 PM
419550,F,34,19-09-20,2:49:00 PM
418792,F,22,30-09-20,8:58:00 PM
418431,F,32,23-07-19,8:55:00 AM
418378,F,19,30-09-20,3:59:00 PM
418328,M,24,23-07-19,1:03:00 AM
418112,OTRO,57,25-09-20,11:50:00 AM
418105,OTRO,46,28-09-20,5:54:00 PM
418046,OTRO,28,07-10-20,12:28:00 PM
418020,F,22,26-09-20,3:36:00 PM
417838,M,49,20-09-20,3:50:00 PM
417813,F,32,22-07-19,6:50:00 PM
417646,OTRO,45,20-09-20,11:09:00 AM
417424,M,42,22-07-19,4:17:00 PM
417400,M,37,22-07-19,4:12:00 PM
417179,M,31,17-09-20,8:21:00 PM
417167,F,28,25-09-20,4:45:00 PM
417094,OTRO,23,26-09-20,8:17:00 PM
417089,OTRO,18,30-09-20,7:22:00 PM
417036,F,50,08-10-20,11:27:00 PM
417033,OTRO,18,10-03-20,4:39:00 PM
416994,OTRO,47,05-10-20,3:44:00 PM
416956,F,20,27-02-20,11:23:00 AM
416810,OTRO,23,20-09-20,8:55:00 PM
416587,M,55,22-09-20,4:06:00 PM
416406,M,39,22-07-19,2:05:00 AM
416181,F,35,19-09-20,3:47:00 PM
415915,OTRO,34,20-09-20,4:20:00 PM
415785,M,27,15-09-20,4:36:00 AM
415713,OTRO,25,03-10-20,7:55:00 PM
415612,OTRO,42,16-09-20,11:44:00 AM
415583,F,25,30-09-20,7:58:00 PM
414995,M,48,23-09-20,10:04:00 AM
414906,OTRO,28,18-09-20,11:01:00 PM
414578,M,47,27-02-20,11:23:00 AM
414271,OTRO,26,27-02-20,11:23:00 AM
414238,M,23,21-07-19,1:52:00 AM
414011,OTRO,42,20-07-19,10:19:00 PM
413996,F,34,18-09-20,8:39:00 AM
413753,F,44,17-09-20,4:35:00 PM
413732,F,29,29-09-20,7:08:00 PM
413696,F,32,16-09-20,7:16:00 PM
413663,OTRO,33,20-07-19,6:15:00 PM
413491,F,27,08-10-20,12:28:00 PM
413457,OTRO,45,04-10-20,8:37:00 PM
413442,OTRO,30,17-09-20,6:45:00 PM
413428,M,28,27-02-20,11:23:00 AM
413357,F,72,12-03-20,9:40:00 AM
413277,M,43,20-09-20,8:25:00 PM
413153,OTRO,29,19-09-20,6:55:00 PM
412909,OTRO,26,28-09-20,7:04:00 PM
412824,OTRO,20,29-09-20,2:08:00 AM
412778,OTRO,45,19-09-20,1:04:00 PM
412767,M,31,20-07-19,11:37:00 AM
412561,OTRO,57,23-09-20,5:26:00 PM
412510,F,25,04-10-20,4:33:00 PM
412301,F,25,27-09-20,2:01:00 PM
412205,M,26,27-02-20,11:23:00 AM
412153,F,22,15-09-20,9:14:00 PM
412121,F,22,20-09-20,1:06:00 PM
411841,OTRO,26,23-09-20,3:38:00 PM
411658,OTRO,29,06-10-20,6:02:00 PM
411471,F,35,27-02-20,11:23:00 AM
411244,OTRO,27,19-09-20,12:37:00 AM
411237,F,34,24-09-20,7:30:00 PM
410951,F,25,28-09-20,12:51:00 PM
410875,F,64,04-10-20,3:29:00 PM
410838,F,26,05-10-20,6:57:00 AM
410757,OTRO,31,27-02-20,11:23:00 AM
410335,OTRO,38,30-09-20,10:26:00 AM
410092,M,45,22-09-20,4:29:00 PM
410043,F,20,08-10-20,6:25:00 PM
409853,F,19,02-10-20,3:17:00 PM
409711,OTRO,34,09-03-20,7:38:00 AM
409650,M,35,11-09-20,7:13:00 PM
409511,F,29,30-09-20,5:44:00 PM
409239,OTRO,28,19-09-20,3:57:00 PM
409194,F,55,24-09-20,11:29:00 AM
408948,OTRO,43,17-07-19,11:04:00 PM
408775,OTRO,21,08-10-20,9:51:00 PM
408679,F,24,21-09-20,11:13:00 AM
408502,F,21,05-10-20,5:27:00 PM
408419,F,26,03-10-20,2:12:00 AM
408347,F,33,22-09-20,7:08:00 PM
408294,OTRO,44,23-09-20,1:35:00 PM
408199,M,22,20-09-20,10:47:00 PM
408121,OTRO,29,17-07-19,2:59:00 PM
408012,OTRO,33,19-09-20,2:07:00 PM
407944,OTRO,24,15-09-20,4:22:00 PM
407924,OTRO,33,22-09-20,11:33:00 AM
407918,OTRO,37,19-09-20,5:01:00 PM
407553,F,44,07-10-20,4:57:00 PM
407514,F,37,25-09-20,8:04:00 PM
407360,OTRO,48,20-09-20,4:39:00 PM
407237,F,27,20-09-20,2:52:00 PM
406966,F,52,03-10-20,5:04:00 PM
406756,OTRO,46,27-02-20,11:23:00 AM
406718,OTRO,32,14-09-20,3:55:00 PM
406542,M,46,27-02-20,11:23:00 AM
406435,F,18,14-09-20,5:26:00 PM
406342,OTRO,25,14-09-20,11:43:00 AM
406198,OTRO,29,27-02-20,11:23:00 AM
405981,OTRO,22,09-10-20,9:59:00 AM
405843,M,32,27-02-20,11:23:00 AM
405835,OTRO,22,17-09-20,1:48:00 PM
405794,F,41,06-10-20,4:47:00 PM
405533,F,24,09-10-20,12:02:00 PM
405353,F,43,03-10-20,9:22:00 PM
405213,F,34,15-07-19,8:46:00 PM
405161,M,35,15-07-19,8:28:00 PM
405095,F,44,21-09-20,9:47:00 PM
404966,M,23,18-09-20,6:50:00 PM
404946,M,22,27-02-20,11:23:00 AM
404884,F,30,30-09-20,8:03:00 PM
404853,F,20,03-10-20,11:37:00 AM
404784,OTRO,53,15-09-20,11:52:00 AM
404783,M,30,22-09-20,9:44:00 AM
404709,OTRO,25,19-09-20,1:44:00 PM
404496,F,51,19-09-20,2:54:00 PM
403657,F,50,27-02-20,11:23:00 AM
403510,M,39,20-09-20,5:06:00 PM
403444,OTRO,43,21-09-20,7:22:00 PM
403319,F,35,18-09-20,11:30:00 AM
403316,OTRO,28,20-09-20,9:59:00 AM
403208,M,35,14-07-19,9:43:00 AM
402979,M,35,27-02-20,11:23:00 AM
402853,OTRO,23,22-09-20,8:23:00 PM
402478,OTRO,26,27-02-20,11:23:00 AM
402384,OTRO,31,25-09-20,6:12:00 PM
402259,F,57,20-09-20,11:45:00 AM
402157,F,17,05-10-20,2:37:00 PM
402041,F,34,06-10-20,10:25:00 AM
401912,F,34,12-07-19,5:11:00 PM
401820,OTRO,20,12-07-19,3:59:00 PM
401782,M,40,27-02-20,11:23:00 AM
401753,F,31,04-10-20,4:00:00 PM
401711,M,26,27-02-20,11:23:00 AM
401689,F,38,21-09-20,4:01:00 PM
401553,M,21,12-07-19,7:59:00 AM
401394,F,27,30-09-20,12:03:00 PM
401349,OTRO,26,05-10-20,5:18:00 PM
401336,OTRO,52,09-09-20,5:48:00 PM
401247,OTRO,37,20-09-20,4:12:00 PM
401147,M,42,11-07-19,3:39:00 PM
401096,F,28,05-10-20,10:25:00 PM
400745,M,21,11-07-19,8:37:00 AM
400719,F,54,11-07-19,8:14:00 AM
400650,F,26,20-09-20,4:38:00 PM
400560,F,32,27-02-20,11:23:00 AM
400367,M,37,18-09-20,7:56:00 PM
400342,OTRO,62,27-09-20,1:34:00 PM
400318,M,28,21-09-20,10:36:00 PM
400236,OTRO,34,20-09-20,4:54:00 PM
400214,M,29,27-02-20,11:23:00 AM
400195,F,31,04-10-20,2:53:00 PM
400115,OTRO,27,18-09-20,8:41:00 PM
400074,F,37,30-09-20,6:32:00 PM
399929,F,30,27-02-20,11:23:00 AM
399896,M,38,15-09-20,4:17:00 PM
399850,M,39,27-02-20,11:23:00 AM
399698,M,33,10-07-19,3:29:00 PM
399564,M,20,18-09-20,6:09:00 PM
399534,F,49,17-09-20,4:34:00 PM
399477,F,27,21-09-20,2:00:00 PM
399451,F,43,01-10-20,2:11:00 PM
399272,F,44,06-10-20,9:58:00 PM
399075,F,53,14-09-20,6:30:00 PM
398984,F,34,29-09-20,6:21:00 PM
398781,OTRO,31,25-09-20,5:08:00 PM
398778,M,41,09-07-19,11:17:00 PM
398574,OTRO,27,18-09-20,8:18:00 PM
398390,OTRO,44,19-09-20,7:44:00 PM
398373,OTRO,30,14-09-20,6:15:00 PM
398354,OTRO,26,07-10-20,5:02:00 PM
398314,OTRO,27,06-10-20,5:43:00 PM
398223,OTRO,23,02-10-20,11:46:00 PM
398104,F,29,02-10-20,3:12:00 PM
398024,OTRO,51,20-09-20,3:58:00 PM
397681,F,19,28-09-20,11:15:00 AM
397399,F,39,27-02-20,11:23:00 AM
397376,M,40,25-09-20,4:05:00 PM
397191,OTRO,39,01-10-20,12:43:00 PM
396995,OTRO,33,19-09-20,7:59:00 PM
396789,M,40,27-02-20,11:23:00 AM
396681,M,34,09-10-20,11:13:00 AM
396395,F,44,09-07-19,10:47:00 AM
396382,OTRO,55,18-09-20,5:49:00 PM
396238,OTRO,36,15-09-20,10:53:00 PM
396200,F,47,28-09-20,12:58:00 PM
396180,OTRO,48,26-09-20,1:33:00 PM
395963,OTRO,28,03-10-20,2:41:00 PM
395668,F,38,03-10-20,4:53:00 PM
395665,OTRO,28,08-07-19,7:38:00 PM
395354,M,21,24-09-20,12:41:00 AM
395330,OTRO,18,08-07-19,5:27:00 PM
395104,M,28,08-07-19,4:27:00 PM
394912,M,28,27-02-20,11:23:00 AM
394780,F,29,19-09-20,9:29:00 AM
394676,F,44,04-10-20,1:12:00 PM
394500,OTRO,36,08-07-19,1:59:00 PM
394468,F,47,25-09-20,8:56:00 PM
394428,OTRO,49,19-09-20,9:58:00 PM
394404,F,33,01-10-20,11:47:00 PM
393924,M,35,27-02-20,11:23:00 AM
393907,OTRO,28,30-09-20,2:47:00 PM
393891,OTRO,35,03-10-20,3:59:00 PM
393858,F,27,29-09-20,3:30:00 PM
393259,OTRO,26,02-10-20,1:15:00 PM
393237,OTRO,22,16-09-20,7:46:00 PM
393122,M,53,27-02-20,11:23:00 AM
392861,M,51,07-07-19,5:09:00 PM
392619,OTRO,28,24-09-20,12:05:00 PM
392599,F,24,07-07-19,3:45:00 PM
392556,F,26,04-10-20,3:27:00 PM
392521,F,25,08-10-20,4:45:00 PM
392501,OTRO,34,15-09-20,7:01:00 PM
392482,F,22,28-09-20,3:20:00 PM
392343,OTRO,49,03-10-20,11:57:00 AM
392269,F,44,03-10-20,12:16:00 PM
392224,M,31,27-02-20,11:23:00 AM
392171,F,34,04-10-20,12:17:00 PM
391805,OTRO,29,27-02-20,11:23:00 AM
391791,M,30,27-02-20,11:23:00 AM
391635,M,21,20-09-20,1:31:00 AM
391509,F,36,08-10-20,6:24:00 PM
390883,F,26,04-10-20,12:55:00 PM
390845,OTRO,46,01-10-20,4:22:00 PM
390832,F,20,29-09-20,11:43:00 AM
390791,F,26,04-10-20,4:00:00 PM
390737,M,27,06-07-19,4:13:00 PM
390664,F,37,26-09-20,4:48:00 PM
390400,F,30,27-02-20,11:23:00 AM
390268,M,32,27-02-20,11:23:00 AM
390226,F,40,06-07-19,1:05:00 PM
390224,OTRO,48,30-09-20,3:59:00 PM
390185,OTRO,20,14-09-20,4:23:00 PM
389608,M,20,27-02-20,11:23:00 AM
389205,F,52,19-09-20,3:56:00 PM
388841,M,41,27-02-20,11:23:00 AM
388689,F,51,20-09-20,1:32:00 PM
388688,M,60,20-09-20,11:11:00 PM
388536,M,24,27-02-20,11:23:00 AM
388436,M,31,05-07-19,3:06:00 AM
388425,F,38,27-09-20,6:10:00 PM
388102,M,23,04-07-19,6:45:00 PM
387957,M,30,16-09-20,5:57:00 PM
387862,OTRO,18,17-09-20,1:03:00 PM
387741,F,43,04-10-20,9:58:00 PM
387446,F,34,06-10-20,8:44:00 PM
387396,F,22,28-08-20,8:08:00 PM
387277,M,22,04-07-19,9:20:00 AM
387120,OTRO,22,27-02-20,11:23:00 AM
387110,OTRO,33,07-10-20,2:47:00 PM
386953,OTRO,59,27-02-20,11:23:00 AM
386893,F,31,03-10-20,4:14:00 PM
386829,OTRO,28,24-09-20,12:15:00 PM
386827,F,22,29-09-20,1:46:00 PM
386821,F,33,08-09-20,11:44:00 AM
386734,OTRO,23,27-09-20,6:45:00 PM
386698,OTRO,44,02-10-20,3:00:00 PM
386686,OTRO,33,19-09-20,1:52:00 PM
386617,M,23,27-02-20,11:23:00 AM
386408,M,30,03-07-19,2:13:00 PM
386073,F,50,27-02-20,11:23:00 AM
385939,F,27,20-09-20,4:07:00 PM
385671,F,20,03-10-20,3:04:00 PM
385604,OTRO,20,02-07-19,11:43:00 PM
385587,F,57,17-09-20,6:32:00 PM
385464,OTRO,26,21-09-20,11:08:00 AM
385446,OTRO,30,28-09-20,1:18:00 AM
384969,F,37,19-09-20,12:57:00 PM
384166,M,37,27-02-20,11:23:00 AM
384071,M,21,21-09-20,7:40:00 AM
384062,M,49,27-02-20,11:23:00 AM
384051,F,22,29-09-20,9:13:00 PM
383957,OTRO,45,29-09-20,1:26:00 PM
383916,F,44,19-09-20,9:17:00 AM
383909,OTRO,64,02-10-20,8:36:00 PM
383236,F,30,04-10-20,4:21:00 PM
383125,F,32,25-09-20,7:56:00 PM
382869,F,30,17-09-20,10:43:00 AM
382807,OTRO,30,22-09-20,5:37:00 PM
382710,M,31,27-02-20,11:23:00 AM
382625,F,22,28-09-20,5:05:00 PM
382473,F,33,23-09-20,3:47:00 PM
382110,M,20,19-09-20,7:08:00 PM
382033,M,33,01-07-19,1:13:00 PM
381945,F,38,23-09-20,4:32:00 PM
381922,F,26,20-09-20,12:20:00 PM
381859,F,20,23-09-20,4:18:00 PM
381479,OTRO,27,30-09-20,5:31:00 PM
381428,OTRO,19,28-09-20,11:45:00 PM
381039,OTRO,24,26-09-20,12:29:00 AM
380671,M,22,20-09-20,2:33:00 PM
380537,OTRO,32,07-10-20,9:11:00 PM
380432,OTRO,20,24-09-20,5:51:00 PM
380413,F,26,30-09-20,4:54:00 PM
380143,OTRO,33,26-09-20,4:03:00 PM
380014,OTRO,48,22-09-20,5:23:00 PM
379848,F,33,29-09-20,6:46:00 PM
379814,OTRO,46,18-09-20,7:39:00 AM
379206,OTRO,18,21-09-20,4:13:00 PM
379160,OTRO,25,08-10-20,4:28:00 PM
379145,OTRO,20,28-09-20,11:51:00 PM
378884,OTRO,26,29-09-20,4:52:00 PM
378873,F,19,21-09-20,2:44:00 PM
378848,M,25,03-03-20,2:47:00 PM
378825,F,32,29-06-19,5:17:00 PM
378522,F,21,18-09-20,1:47:00 PM
378469,F,35,19-09-20,3:33:00 PM
378442,M,26,27-02-20,11:23:00 AM
378080,OTRO,60,04-10-20,3:49:00 PM
377943,OTRO,38,22-09-20,9:04:00 AM
377924,F,51,18-09-20,2:03:00 PM
377598,OTRO,32,27-09-20,7:59:00 PM
377539,F,35,29-09-20,6:40:00 PM
377520,OTRO,33,27-02-20,11:23:00 AM
377433,OTRO,31,26-09-20,6:13:00 PM
377347,F,58,21-09-20,6:01:00 PM
377281,F,42,18-09-20,1:02:00 PM
377089,F,31,05-10-20,11:02:00 PM
377076,OTRO,22,15-03-20,5:37:00 PM
377025,M,33,27-02-20,11:23:00 AM
376908,M,21,09-10-20,12:12:00 AM
376824,OTRO,32,19-09-20,11:21:00 AM
376817,F,26,25-09-20,7:57:00 PM
376583,OTRO,26,11-09-20,6:16:00 PM
376509,OTRO,27,05-10-20,10:48:00 PM
376458,F,19,02-10-20,4:55:00 PM
376457,OTRO,20,28-06-19,5:49:00 PM
376455,OTRO,63,08-10-20,3:05:00 PM
376217,OTRO,38,01-10-20,6:34:00 PM
375783,M,63,27-02-20,11:23:00 AM
375697,OTRO,34,02-10-20,11:33:00 AM
375695,OTRO,26,30-09-20,5:49:00 PM
375650,OTRO,36,28-09-20,8:00:00 PM
375540,F,22,27-02-20,11:23:00 AM
375259,M,46,27-02-20,11:23:00 AM
374745,OTRO,30,27-02-20,11:23:00 AM
374705,F,25,22-09-20,4:46:00 PM
374596,F,27,07-09-20,11:54:00 AM
374578,F,24,24-09-20,5:04:00 PM
374441,OTRO,29,24-09-20,5:38:00 PM
374190,F,48,24-09-20,12:08:00 PM
374169,OTRO,31,03-10-20,10:50:00 PM
374144,OTRO,29,02-10-20,8:07:00 AM
374008,F,42,27-02-20,11:23:00 AM
373958,F,47,08-10-20,7:34:00 PM
373933,M,25,27-06-19,6:36:00 PM
373813,F,41,04-10-20,11:51:00 PM
373785,M,54,20-09-20,4:15:00 PM
373567,F,27,01-10-20,1:51:00 PM
373414,F,51,28-09-20,2:03:00 PM
373412,OTRO,27,27-02-20,11:23:00 AM
373309,OTRO,22,16-09-20,5:54:00 PM
373231,M,27,27-02-20,11:23:00 AM
373048,F,38,03-10-20,10:51:00 PM
372876,F,30,04-10-20,12:21:00 PM
372872,F,27,14-09-20,3:08:00 PM
372799,OTRO,20,27-06-19,1:25:00 PM
372615,OTRO,24,07-10-20,3:50:00 PM
372593,F,34,20-09-20,9:11:00 AM
372521,OTRO,49,17-09-20,9:17:00 AM
372472,F,54,28-09-20,6:15:00 PM
372173,OTRO,31,01-10-20,11:45:00 AM
371776,F,27,20-09-20,7:15:00 PM
371183,OTRO,56,02-10-20,8:14:00 PM
371118,OTRO,20,30-08-20,3:50:00 PM
370996,F,21,27-09-20,12:32:00 AM
370868,M,31,27-02-20,11:23:00 AM
370810,M,27,26-06-19,5:17:00 PM
370692,F,40,27-09-20,5:29:00 PM
370677,F,54,19-09-20,8:23:00 AM
370661,OTRO,27,27-02-20,11:23:00 AM
370610,F,31,21-10-20,3:31:00 PM
370355,OTRO,22,03-10-20,4:07:00 PM
370317,F,34,13-09-20,12:53:00 PM
370265,F,36,05-10-20,12:15:00 PM
370022,OTRO,42,01-10-20,5:34:00 PM
369765,F,36,27-02-20,11:23:00 AM
369242,OTRO,31,20-09-20,12:47:00 PM
369235,OTRO,41,18-09-20,3:23:00 PM
368835,M,19,27-02-20,11:23:00 AM
368170,OTRO,33,06-09-20,11:09:00 AM
368045,OTRO,23,21-09-20,2:03:00 PM
367823,OTRO,30,03-10-20,9:04:00 AM
367589,F,27,30-09-20,2:31:00 PM
367544,OTRO,22,20-09-20,3:08:00 PM
367467,F,24,14-09-20,4:09:00 PM
367264,F,35,29-09-20,11:53:00 AM
367014,F,40,19-09-20,11:51:00 AM
366677,F,42,30-09-20,9:58:00 PM
366392,OTRO,27,25-06-19,11:40:00 AM
366345,M,41,20-09-20,4:03:00 PM
366300,F,52,27-09-20,10:22:00 PM
366079,OTRO,34,25-06-19,9:49:00 AM
365828,OTRO,30,23-09-20,8:23:00 PM
365762,F,39,29-09-20,4:29:00 PM
365738,OTRO,44,01-10-20,11:30:00 AM
365573,F,21,04-10-20,7:42:00 PM
365558,OTRO,24,24-09-20,7:19:00 PM
365215,F,32,26-09-20,5:23:00 PM
365166,F,11,06-10-20,2:05:00 PM
365032,OTRO,26,03-10-20,5:26:00 PM
364920,M,29,27-02-20,11:23:00 AM
364868,F,29,21-09-20,8:34:00 PM
364809,OTRO,43,25-09-20,8:40:00 PM
364804,F,34,05-10-20,5:55:00 PM
364788,OTRO,32,03-10-20,9:24:00 PM
364359,M,26,15-09-20,3:16:00 PM
363891,OTRO,22,19-09-20,4:30:00 PM
363684,F,24,14-09-20,2:58:00 PM
363406,F,26,14-09-20,12:58:00 PM
363325,OTRO,18,24-06-19,11:07:00 AM
363264,OTRO,28,28-09-20,3:44:00 PM
363233,OTRO,26,23-09-20,2:24:00 PM
363118,OTRO,45,19-09-20,11:07:00 AM
363051,F,35,07-10-20,6:37:00 PM
363011,F,44,29-09-20,5:20:00 PM
362985,OTRO,22,19-09-20,12:34:00 PM
362814,M,20,24-06-19,4:09:00 AM
362551,OTRO,34,06-10-20,2:34:00 PM
362388,F,20,03-10-20,8:46:00 PM
362239,OTRO,30,20-09-20,11:52:00 AM
362207,OTRO,44,26-09-20,6:19:00 PM
362127,OTRO,51,27-09-20,3:10:00 PM
361862,F,48,01-10-20,10:14:00 AM
361807,F,26,29-09-20,7:11:00 PM
361734,OTRO,31,14-09-20,1:05:00 PM
361648,F,56,29-09-20,6:34:00 PM
361588,OTRO,54,04-10-20,9:23:00 AM
361399,OTRO,29,29-09-20,1:57:00 PM
361247,F,43,23-06-19,4:09:00 PM
361222,F,21,20-09-20,7:01:00 PM
361139,M,20,27-02-20,11:23:00 AM
361092,M,26,23-06-19,3:27:00 PM
360708,M,30,23-06-19,2:00:00 PM
360591,OTRO,28,06-10-20,7:05:00 PM
360574,F,22,25-09-20,6:38:00 PM
360281,OTRO,34,12-09-20,1:55:00 PM
360053,M,34,23-09-20,10:00:00 AM
360043,OTRO,30,21-09-20,5:28:00 PM
360037,F,39,11-09-20,1:50:00 PM
359868,F,56,27-02-20,11:23:00 AM
359724,OTRO,51,01-10-20,12:12:00 PM
359667,OTRO,23,20-09-20,4:49:00 PM
359640,OTRO,22,26-09-20,6:29:00 PM
359487,F,39,20-09-20,2:01:00 PM
359462,OTRO,26,27-09-20,7:59:00 PM
359341,F,19,27-02-20,11:23:00 AM
359243,F,24,15-09-20,6:58:00 PM
359120,OTRO,30,29-09-20,1:35:00 PM
358953,F,37,29-09-20,1:54:00 PM
358902,F,31,07-10-20,12:07:00 PM
358740,OTRO,47,06-10-20,12:44:00 PM
358588,OTRO,31,03-10-20,5:29:00 PM
358484,M,40,22-06-19,7:35:00 PM
358326,OTRO,41,29-09-20,7:13:00 PM
358123,M,27,18-03-20,2:50:00 PM
358100,OTRO,32,21-09-20,11:31:00 PM
357949,OTRO,39,07-10-20,11:15:00 AM
357897,F,22,27-02-20,11:23:00 AM
357787,F,22,29-09-20,5:00:00 PM
357786,F,21,27-02-20,11:23:00 AM
357711,F,34,28-09-20,9:02:00 PM
357651,F,28,22-06-19,4:24:00 PM
357561,F,32,27-02-20,11:23:00 AM
357061,OTRO,40,02-10-20,1:41:00 PM
357006,OTRO,22,27-02-20,11:23:00 AM
356872,F,24,27-09-20,1:33:00 AM
356623,OTRO,27,18-09-20,3:25:00 PM
356621,OTRO,30,23-09-20,8:39:00 PM
356607,F,31,04-10-20,11:52:00 AM
356586,F,41,27-09-20,1:47:00 PM
356552,M,24,22-09-20,3:31:00 PM
356500,F,34,06-10-20,5:29:00 PM
356159,F,19,15-09-20,9:02:00 PM
356099,OTRO,42,22-06-19,12:35:00 PM
356053,F,70,22-06-19,12:27:00 PM
355800,F,28,27-02-20,11:23:00 AM
355796,F,27,30-09-20,12:13:00 PM
355515,F,43,21-09-20,3:06:00 PM
355503,F,22,27-02-20,11:23:00 AM
355304,OTRO,33,14-09-20,3:52:00 PM
355253,F,28,21-09-20,1:18:00 PM
355067,M,26,21-06-19,5:58:00 PM
354997,OTRO,38,06-10-20,3:16:00 PM
354775,M,33,15-09-20,7:15:00 PM
353817,F,49,19-09-20,6:03:00 PM
353770,F,39,07-10-20,8:37:00 AM
353516,F,40,22-09-20,5:12:00 PM
353515,M,41,20-09-20,3:41:00 PM
353164,M,19,23-09-20,4:00:00 AM
353038,F,50,08-10-20,3:08:00 PM
352935,OTRO,54,07-10-20,10:23:00 AM
352832,OTRO,31,18-09-20,3:04:00 PM
352787,OTRO,20,29-09-20,12:19:00 AM
352619,OTRO,28,12-09-20,1:59:00 PM
352601,OTRO,24,27-02-20,11:23:00 AM
352464,M,38,26-09-20,5:11:00 PM
352427,M,27,20-06-19,6:41:00 PM
352402,F,47,27-09-20,11:46:00 AM
352338,F,44,03-10-20,12:36:00 PM
352290,OTRO,48,20-09-20,11:06:00 AM
352266,F,30,26-09-20,6:08:00 PM
352014,F,25,24-09-20,3:25:00 PM
351966,OTRO,50,26-09-20,7:21:00 PM
351791,M,29,22-09-20,1:50:00 PM
351731,OTRO,59,16-09-20,2:44:00 PM
351158,OTRO,35,16-09-20,11:48:00 PM
351143,OTRO,24,03-10-20,12:56:00 PM
351036,F,21,01-10-20,12:38:00 PM
350632,F,20,20-09-20,8:39:00 PM
350515,F,26,16-09-20,3:29:00 PM
350264,OTRO,27,20-09-20,6:59:00 PM
350127,OTRO,37,28-09-20,1:39:00 PM
350117,F,34,14-09-20,12:15:00 PM
350106,F,21,21-09-20,6:00:00 PM
350102,OTRO,20,19-09-20,5:18:00 PM
349950,F,53,27-02-20,11:23:00 AM
349857,F,26,27-09-20,12:40:00 PM
349829,M,37,19-06-19,6:06:00 PM
349475,M,35,27-02-20,11:23:00 AM
349002,M,28,20-09-20,4:12:00 PM
348646,OTRO,34,05-10-20,10:16:00 AM
348611,F,22,03-10-20,5:09:00 PM
348444,F,31,30-09-20,11:08:00 AM
348319,OTRO,27,19-06-19,10:44:00 AM
348309,OTRO,31,29-09-20,12:48:00 PM
348114,F,43,07-10-20,4:53:00 PM
347860,OTRO,23,19-06-19,12:17:00 AM
347773,F,46,22-09-20,10:59:00 PM
347735,OTRO,35,22-09-20,11:47:00 PM
347644,OTRO,42,28-09-20,4:55:00 PM
347605,F,33,25-09-20,8:23:00 PM
347517,M,27,14-09-20,6:13:00 PM
347416,OTRO,39,27-02-20,11:23:00 AM
347307,F,42,27-09-20,2:10:00 PM
347176,M,28,21-09-20,6:15:00 PM
346831,F,47,23-09-20,7:39:00 PM
346815,OTRO,29,24-09-20,12:14:00 PM
346708,F,40,20-09-20,9:23:00 AM
346516,OTRO,25,29-09-20,9:33:00 PM
346443,F,30,22-09-20,7:02:00 PM
346419,OTRO,40,14-09-20,8:08:00 PM
346378,OTRO,28,19-09-20,3:18:00 PM
346260,M,41,27-02-20,11:23:00 AM
346079,M,31,18-06-19,11:04:00 AM
345927,OTRO,35,20-09-20,12:01:00 PM
345911,OTRO,28,12-09-20,5:27:00 PM
345837,OTRO,24,20-09-20,7:19:00 PM
